Index,Buy_45,Notrade_90,Notrade_135,Sell_180,SL1,Buy_225,Notrade_270,Notrade_315,Sell_360,SL2
8849,313201507,313210356,313219205,313228054,313232478.5,313236903,313245752,313254601,313263451.0,313267876.0
8850,313272301,313281151,313290001,313298851,313303276.0,313307701,313316551,313325401,313334252.0,313338677.5
8851,313343103,313351954,313360805,313369656,313374081.5,313378507,313387358,313396209,313405061.0,313409487.0
8852,313413913,313422765,313431617,313440469,313444895.0,313449321,313458173,313467025,313475878.0,313480304.5
8853,313484731,313493584,313502437,313511290,313515716.5,313520143,313528996,313537849,313546703.0,313551130.0
8854,313555557,313564411,313573265,313582119,313586546.0,313590973,313599827,313608681,313617536.0,313621963.5
8855,313626391,313635246,313644101,313652956,313657383.5,313661811,313670666,313679521,313688377.0,313692805.0
8856,313697233,313706089,313714945,313723801,313728229.0,313732657,313741513,313750369,313759226.0,313763654.5
8857,313768083,313776940,313785797,313794654,313799082.5,313803511,313812368,313821225,313830083.0,313834512.0
8858,313838941,313847799,313856657,313865515,313869944.0,313874373,313883231,313892089,313900948.0,313905377.5
8859,313909807,313918666,313927525,313936384,313940813.5,313945243,313954102,313962961,313971821.0,313976251.0
8860,313980681,313989541,313998401,314007261,314011691.0,314016121,314024981,314033841,314042702.0,314047132.5
8861,314051563,314060424,314069285,314078146,314082576.5,314087007,314095868,314104729,314113591.0,314118022.0
8862,314122453,314131315,314140177,314149039,314153470.0,314157901,314166763,314175625,314184488.0,314188919.5
8863,314193351,314202214,314211077,314219940,314224371.5,314228803,314237666,314246529,314255393.0,314259825.0
8864,314264257,314273121,314281985,314290849,314295281.0,314299713,314308577,314317441,314326306.0,314330738.5
8865,314335171,314344036,314352901,314361766,314366198.5,314370631,314379496,314388361,314397227.0,314401660.0
8866,314406093,314414959,314423825,314432691,314437124.0,314441557,314450423,314459289,314468156.0,314472589.5
8867,314477023,314485890,314494757,314503624,314508057.5,314512491,314521358,314530225,314539093.0,314543527.0
8868,314547961,314556829,314565697,314574565,314578999.0,314583433,314592301,314601169,314610038.0,314614472.5
8869,314618907,314627776,314636645,314645514,314649948.5,314654383,314663252,314672121,314680991.0,314685426.0
8870,314689861,314698731,314707601,314716471,314720906.0,314725341,314734211,314743081,314751952.0,314756387.5
8871,314760823,314769694,314778565,314787436,314791871.5,314796307,314805178,314814049,314822921.0,314827357.0
8872,314831793,314840665,314849537,314858409,314862845.0,314867281,314876153,314885025,314893898.0,314898334.5
8873,314902771,314911644,314920517,314929390,314933826.5,314938263,314947136,314956009,314964883.0,314969320.0
8874,314973757,314982631,314991505,315000379,315004816.0,315009253,315018127,315027001,315035876.0,315040313.5
8875,315044751,315053626,315062501,315071376,315075813.5,315080251,315089126,315098001,315106877.0,315111315.0
8876,315115753,315124629,315133505,315142381,315146819.0,315151257,315160133,315169009,315177886.0,315182324.5
8877,315186763,315195640,315204517,315213394,315217832.5,315222271,315231148,315240025,315248903.0,315253342.0
8878,315257781,315266659,315275537,315284415,315288854.0,315293293,315302171,315311049,315319928.0,315324367.5
8879,315328807,315337686,315346565,315355444,315359883.5,315364323,315373202,315382081,315390961.0,315395401.0
8880,315399841,315408721,315417601,315426481,315430921.0,315435361,315444241,315453121,315462002.0,315466442.5
8881,315470883,315479764,315488645,315497526,315501966.5,315506407,315515288,315524169,315533051.0,315537492.0
8882,315541933,315550815,315559697,315568579,315573020.0,315577461,315586343,315595225,315604108.0,315608549.5
8883,315612991,315621874,315630757,315639640,315644081.5,315648523,315657406,315666289,315675173.0,315679615.0
8884,315684057,315692941,315701825,315710709,315715151.0,315719593,315728477,315737361,315746246.0,315750688.5
8885,315755131,315764016,315772901,315781786,315786228.5,315790671,315799556,315808441,315817327.0,315821770.0
8886,315826213,315835099,315843985,315852871,315857314.0,315861757,315870643,315879529,315888416.0,315892859.5
8887,315897303,315906190,315915077,315923964,315928407.5,315932851,315941738,315950625,315959513.0,315963957.0
8888,315968401,315977289,315986177,315995065,315999509.0,316003953,316012841,316021729,316030618.0,316035062.5
8889,316039507,316048396,316057285,316066174,316070618.5,316075063,316083952,316092841,316101731.0,316106176.0
8890,316110621,316119511,316128401,316137291,316141736.0,316146181,316155071,316163961,316172852.0,316177297.5
8891,316181743,316190634,316199525,316208416,316212861.5,316217307,316226198,316235089,316243981.0,316248427.0
8892,316252873,316261765,316270657,316279549,316283995.0,316288441,316297333,316306225,316315118.0,316319564.5
8893,316324011,316332904,316341797,316350690,316355136.5,316359583,316368476,316377369,316386263.0,316390710.0
8894,316395157,316404051,316412945,316421839,316426286.0,316430733,316439627,316448521,316457416.0,316461863.5
8895,316466311,316475206,316484101,316492996,316497443.5,316501891,316510786,316519681,316528577.0,316533025.0
8896,316537473,316546369,316555265,316564161,316568609.0,316573057,316581953,316590849,316599746.0,316604194.5
8897,316608643,316617540,316626437,316635334,316639782.5,316644231,316653128,316662025,316670923.0,316675372.0
8898,316679821,316688719,316697617,316706515,316710964.0,316715413,316724311,316733209,316742108.0,316746557.5
8899,316751007,316759906,316768805,316777704,316782153.5,316786603,316795502,316804401,316813301.0,316817751.0
8900,316822201,316831101,316840001,316848901,316853351.0,316857801,316866701,316875601,316884502.0,316888952.5
8901,316893403,316902304,316911205,316920106,316924556.5,316929007,316937908,316946809,316955711.0,316960162.0
8902,316964613,316973515,316982417,316991319,316995770.0,317000221,317009123,317018025,317026928.0,317031379.5
8903,317035831,317044734,317053637,317062540,317066991.5,317071443,317080346,317089249,317098153.0,317102605.0
8904,317107057,317115961,317124865,317133769,317138221.0,317142673,317151577,317160481,317169386.0,317173838.5
8905,317178291,317187196,317196101,317205006,317209458.5,317213911,317222816,317231721,317240627.0,317245080.0
8906,317249533,317258439,317267345,317276251,317280704.0,317285157,317294063,317302969,317311876.0,317316329.5
8907,317320783,317329690,317338597,317347504,317351957.5,317356411,317365318,317374225,317383133.0,317387587.0
8908,317392041,317400949,317409857,317418765,317423219.0,317427673,317436581,317445489,317454398.0,317458852.5
8909,317463307,317472216,317481125,317490034,317494488.5,317498943,317507852,317516761,317525671.0,317530126.0
8910,317534581,317543491,317552401,317561311,317565766.0,317570221,317579131,317588041,317596952.0,317601407.5
8911,317605863,317614774,317623685,317632596,317637051.5,317641507,317650418,317659329,317668241.0,317672697.0
8912,317677153,317686065,317694977,317703889,317708345.0,317712801,317721713,317730625,317739538.0,317743994.5
8913,317748451,317757364,317766277,317775190,317779646.5,317784103,317793016,317801929,317810843.0,317815300.0
8914,317819757,317828671,317837585,317846499,317850956.0,317855413,317864327,317873241,317882156.0,317886613.5
8915,317891071,317899986,317908901,317917816,317922273.5,317926731,317935646,317944561,317953477.0,317957935.0
8916,317962393,317971309,317980225,317989141,317993599.0,317998057,318006973,318015889,318024806.0,318029264.5
8917,318033723,318042640,318051557,318060474,318064932.5,318069391,318078308,318087225,318096143.0,318100602.0
8918,318105061,318113979,318122897,318131815,318136274.0,318140733,318149651,318158569,318167488.0,318171947.5
8919,318176407,318185326,318194245,318203164,318207623.5,318212083,318221002,318229921,318238841.0,318243301.0
8920,318247761,318256681,318265601,318274521,318278981.0,318283441,318292361,318301281,318310202.0,318314662.5
8921,318319123,318328044,318336965,318345886,318350346.5,318354807,318363728,318372649,318381571.0,318386032.0
8922,318390493,318399415,318408337,318417259,318421720.0,318426181,318435103,318444025,318452948.0,318457409.5
8923,318461871,318470794,318479717,318488640,318493101.5,318497563,318506486,318515409,318524333.0,318528795.0
8924,318533257,318542181,318551105,318560029,318564491.0,318568953,318577877,318586801,318595726.0,318600188.5
8925,318604651,318613576,318622501,318631426,318635888.5,318640351,318649276,318658201,318667127.0,318671590.0
8926,318676053,318684979,318693905,318702831,318707294.0,318711757,318720683,318729609,318738536.0,318742999.5
8927,318747463,318756390,318765317,318774244,318778707.5,318783171,318792098,318801025,318809953.0,318814417.0
8928,318818881,318827809,318836737,318845665,318850129.0,318854593,318863521,318872449,318881378.0,318885842.5
8929,318890307,318899236,318908165,318917094,318921558.5,318926023,318934952,318943881,318952811.0,318957276.0
8930,318961741,318970671,318979601,318988531,318992996.0,318997461,319006391,319015321,319024252.0,319028717.5
8931,319033183,319042114,319051045,319059976,319064441.5,319068907,319077838,319086769,319095701.0,319100167.0
8932,319104633,319113565,319122497,319131429,319135895.0,319140361,319149293,319158225,319167158.0,319171624.5
8933,319176091,319185024,319193957,319202890,319207356.5,319211823,319220756,319229689,319238623.0,319243090.0
8934,319247557,319256491,319265425,319274359,319278826.0,319283293,319292227,319301161,319310096.0,319314563.5
8935,319319031,319327966,319336901,319345836,319350303.5,319354771,319363706,319372641,319381577.0,319386045.0
8936,319390513,319399449,319408385,319417321,319421789.0,319426257,319435193,319444129,319453066.0,319457534.5
8937,319462003,319470940,319479877,319488814,319493282.5,319497751,319506688,319515625,319524563.0,319529032.0
8938,319533501,319542439,319551377,319560315,319564784.0,319569253,319578191,319587129,319596068.0,319600537.5
8939,319605007,319613946,319622885,319631824,319636293.5,319640763,319649702,319658641,319667581.0,319672051.0
8940,319676521,319685461,319694401,319703341,319707811.0,319712281,319721221,319730161,319739102.0,319743572.5
8941,319748043,319756984,319765925,319774866,319779336.5,319783807,319792748,319801689,319810631.0,319815102.0
8942,319819573,319828515,319837457,319846399,319850870.0,319855341,319864283,319873225,319882168.0,319886639.5
8943,319891111,319900054,319908997,319917940,319922411.5,319926883,319935826,319944769,319953713.0,319958185.0
8944,319962657,319971601,319980545,319989489,319993961.0,319998433,320007377,320016321,320025266.0,320029738.5
8945,320034211,320043156,320052101,320061046,320065518.5,320069991,320078936,320087881,320096827.0,320101300.0
8946,320105773,320114719,320123665,320132611,320137084.0,320141557,320150503,320159449,320168396.0,320172869.5
8947,320177343,320186290,320195237,320204184,320208657.5,320213131,320222078,320231025,320239973.0,320244447.0
8948,320248921,320257869,320266817,320275765,320280239.0,320284713,320293661,320302609,320311558.0,320316032.5
8949,320320507,320329456,320338405,320347354,320351828.5,320356303,320365252,320374201,320383151.0,320387626.0
8950,320392101,320401051,320410001,320418951,320423426.0,320427901,320436851,320445801,320454752.0,320459227.5
8951,320463703,320472654,320481605,320490556,320495031.5,320499507,320508458,320517409,320526361.0,320530837.0
8952,320535313,320544265,320553217,320562169,320566645.0,320571121,320580073,320589025,320597978.0,320602454.5
8953,320606931,320615884,320624837,320633790,320638266.5,320642743,320651696,320660649,320669603.0,320674080.0
8954,320678557,320687511,320696465,320705419,320709896.0,320714373,320723327,320732281,320741236.0,320745713.5
8955,320750191,320759146,320768101,320777056,320781533.5,320786011,320794966,320803921,320812877.0,320817355.0
8956,320821833,320830789,320839745,320848701,320853179.0,320857657,320866613,320875569,320884526.0,320889004.5
8957,320893483,320902440,320911397,320920354,320924832.5,320929311,320938268,320947225,320956183.0,320960662.0
8958,320965141,320974099,320983057,320992015,320996494.0,321000973,321009931,321018889,321027848.0,321032327.5
8959,321036807,321045766,321054725,321063684,321068163.5,321072643,321081602,321090561,321099521.0,321104001.0
8960,321108481,321117441,321126401,321135361,321139841.0,321144321,321153281,321162241,321171202.0,321175682.5
8961,321180163,321189124,321198085,321207046,321211526.5,321216007,321224968,321233929,321242891.0,321247372.0
8962,321251853,321260815,321269777,321278739,321283220.0,321287701,321296663,321305625,321314588.0,321319069.5
8963,321323551,321332514,321341477,321350440,321354921.5,321359403,321368366,321377329,321386293.0,321390775.0
8964,321395257,321404221,321413185,321422149,321426631.0,321431113,321440077,321449041,321458006.0,321462488.5
8965,321466971,321475936,321484901,321493866,321498348.5,321502831,321511796,321520761,321529727.0,321534210.0
8966,321538693,321547659,321556625,321565591,321570074.0,321574557,321583523,321592489,321601456.0,321605939.5
8967,321610423,321619390,321628357,321637324,321641807.5,321646291,321655258,321664225,321673193.0,321677677.0
8968,321682161,321691129,321700097,321709065,321713549.0,321718033,321727001,321735969,321744938.0,321749422.5
8969,321753907,321762876,321771845,321780814,321785298.5,321789783,321798752,321807721,321816691.0,321821176.0
8970,321825661,321834631,321843601,321852571,321857056.0,321861541,321870511,321879481,321888452.0,321892937.5
8971,321897423,321906394,321915365,321924336,321928821.5,321933307,321942278,321951249,321960221.0,321964707.0
8972,321969193,321978165,321987137,321996109,322000595.0,322005081,322014053,322023025,322031998.0,322036484.5
8973,322040971,322049944,322058917,322067890,322072376.5,322076863,322085836,322094809,322103783.0,322108270.0
8974,322112757,322121731,322130705,322139679,322144166.0,322148653,322157627,322166601,322175576.0,322180063.5
8975,322184551,322193526,322202501,322211476,322215963.5,322220451,322229426,322238401,322247377.0,322251865.0
8976,322256353,322265329,322274305,322283281,322287769.0,322292257,322301233,322310209,322319186.0,322323674.5
8977,322328163,322337140,322346117,322355094,322359582.5,322364071,322373048,322382025,322391003.0,322395492.0
8978,322399981,322408959,322417937,322426915,322431404.0,322435893,322444871,322453849,322462828.0,322467317.5
8979,322471807,322480786,322489765,322498744,322503233.5,322507723,322516702,322525681,322534661.0,322539151.0
8980,322543641,322552621,322561601,322570581,322575071.0,322579561,322588541,322597521,322606502.0,322610992.5
8981,322615483,322624464,322633445,322642426,322646916.5,322651407,322660388,322669369,322678351.0,322682842.0
8982,322687333,322696315,322705297,322714279,322718770.0,322723261,322732243,322741225,322750208.0,322754699.5
8983,322759191,322768174,322777157,322786140,322790631.5,322795123,322804106,322813089,322822073.0,322826565.0
8984,322831057,322840041,322849025,322858009,322862501.0,322866993,322875977,322884961,322893946.0,322898438.5
8985,322902931,322911916,322920901,322929886,322934378.5,322938871,322947856,322956841,322965827.0,322970320.0
8986,322974813,322983799,322992785,323001771,323006264.0,323010757,323019743,323028729,323037716.0,323042209.5
8987,323046703,323055690,323064677,323073664,323078157.5,323082651,323091638,323100625,323109613.0,323114107.0
8988,323118601,323127589,323136577,323145565,323150059.0,323154553,323163541,323172529,323181518.0,323186012.5
8989,323190507,323199496,323208485,323217474,323221968.5,323226463,323235452,323244441,323253431.0,323257926.0
8990,323262421,323271411,323280401,323289391,323293886.0,323298381,323307371,323316361,323325352.0,323329847.5
8991,323334343,323343334,323352325,323361316,323365811.5,323370307,323379298,323388289,323397281.0,323401777.0
8992,323406273,323415265,323424257,323433249,323437745.0,323442241,323451233,323460225,323469218.0,323473714.5
8993,323478211,323487204,323496197,323505190,323509686.5,323514183,323523176,323532169,323541163.0,323545660.0
8994,323550157,323559151,323568145,323577139,323581636.0,323586133,323595127,323604121,323613116.0,323617613.5
8995,323622111,323631106,323640101,323649096,323653593.5,323658091,323667086,323676081,323685077.0,323689575.0
8996,323694073,323703069,323712065,323721061,323725559.0,323730057,323739053,323748049,323757046.0,323761544.5
8997,323766043,323775040,323784037,323793034,323797532.5,323802031,323811028,323820025,323829023.0,323833522.0
8998,323838021,323847019,323856017,323865015,323869514.0,323874013,323883011,323892009,323901008.0,323905507.5
8999,323910007,323919006,323928005,323937004,323941503.5,323946003,323955002,323964001,323973001.0,323977501.0
9000,323982001,323991001,324000001,324009001,324013501.0,324018001,324027001,324036001,324045002.0,324049502.5
9001,324054003,324063004,324072005,324081006,324085506.5,324090007,324099008,324108009,324117011.0,324121512.0
9002,324126013,324135015,324144017,324153019,324157520.0,324162021,324171023,324180025,324189028.0,324193529.5
9003,324198031,324207034,324216037,324225040,324229541.5,324234043,324243046,324252049,324261053.0,324265555.0
9004,324270057,324279061,324288065,324297069,324301571.0,324306073,324315077,324324081,324333086.0,324337588.5
9005,324342091,324351096,324360101,324369106,324373608.5,324378111,324387116,324396121,324405127.0,324409630.0
9006,324414133,324423139,324432145,324441151,324445654.0,324450157,324459163,324468169,324477176.0,324481679.5
9007,324486183,324495190,324504197,324513204,324517707.5,324522211,324531218,324540225,324549233.0,324553737.0
9008,324558241,324567249,324576257,324585265,324589769.0,324594273,324603281,324612289,324621298.0,324625802.5
9009,324630307,324639316,324648325,324657334,324661838.5,324666343,324675352,324684361,324693371.0,324697876.0
9010,324702381,324711391,324720401,324729411,324733916.0,324738421,324747431,324756441,324765452.0,324769957.5
9011,324774463,324783474,324792485,324801496,324806001.5,324810507,324819518,324828529,324837541.0,324842047.0
9012,324846553,324855565,324864577,324873589,324878095.0,324882601,324891613,324900625,324909638.0,324914144.5
9013,324918651,324927664,324936677,324945690,324950196.5,324954703,324963716,324972729,324981743.0,324986250.0
9014,324990757,324999771,325008785,325017799,325022306.0,325026813,325035827,325044841,325053856.0,325058363.5
9015,325062871,325071886,325080901,325089916,325094423.5,325098931,325107946,325116961,325125977.0,325130485.0
9016,325134993,325144009,325153025,325162041,325166549.0,325171057,325180073,325189089,325198106.0,325202614.5
9017,325207123,325216140,325225157,325234174,325238682.5,325243191,325252208,325261225,325270243.0,325274752.0
9018,325279261,325288279,325297297,325306315,325310824.0,325315333,325324351,325333369,325342388.0,325346897.5
9019,325351407,325360426,325369445,325378464,325382973.5,325387483,325396502,325405521,325414541.0,325419051.0
9020,325423561,325432581,325441601,325450621,325455131.0,325459641,325468661,325477681,325486702.0,325491212.5
9021,325495723,325504744,325513765,325522786,325527296.5,325531807,325540828,325549849,325558871.0,325563382.0
9022,325567893,325576915,325585937,325594959,325599470.0,325603981,325613003,325622025,325631048.0,325635559.5
9023,325640071,325649094,325658117,325667140,325671651.5,325676163,325685186,325694209,325703233.0,325707745.0
9024,325712257,325721281,325730305,325739329,325743841.0,325748353,325757377,325766401,325775426.0,325779938.5
9025,325784451,325793476,325802501,325811526,325816038.5,325820551,325829576,325838601,325847627.0,325852140.0
9026,325856653,325865679,325874705,325883731,325888244.0,325892757,325901783,325910809,325919836.0,325924349.5
9027,325928863,325937890,325946917,325955944,325960457.5,325964971,325973998,325983025,325992053.0,325996567.0
9028,326001081,326010109,326019137,326028165,326032679.0,326037193,326046221,326055249,326064278.0,326068792.5
9029,326073307,326082336,326091365,326100394,326104908.5,326109423,326118452,326127481,326136511.0,326141026.0
9030,326145541,326154571,326163601,326172631,326177146.0,326181661,326190691,326199721,326208752.0,326213267.5
9031,326217783,326226814,326235845,326244876,326249391.5,326253907,326262938,326271969,326281001.0,326285517.0
9032,326290033,326299065,326308097,326317129,326321645.0,326326161,326335193,326344225,326353258.0,326357774.5
9033,326362291,326371324,326380357,326389390,326393906.5,326398423,326407456,326416489,326425523.0,326430040.0
9034,326434557,326443591,326452625,326461659,326466176.0,326470693,326479727,326488761,326497796.0,326502313.5
9035,326506831,326515866,326524901,326533936,326538453.5,326542971,326552006,326561041,326570077.0,326574595.0
9036,326579113,326588149,326597185,326606221,326610739.0,326615257,326624293,326633329,326642366.0,326646884.5
9037,326651403,326660440,326669477,326678514,326683032.5,326687551,326696588,326705625,326714663.0,326719182.0
9038,326723701,326732739,326741777,326750815,326755334.0,326759853,326768891,326777929,326786968.0,326791487.5
9039,326796007,326805046,326814085,326823124,326827643.5,326832163,326841202,326850241,326859281.0,326863801.0
9040,326868321,326877361,326886401,326895441,326899961.0,326904481,326913521,326922561,326931602.0,326936122.5
9041,326940643,326949684,326958725,326967766,326972286.5,326976807,326985848,326994889,327003931.0,327008452.0
9042,327012973,327022015,327031057,327040099,327044620.0,327049141,327058183,327067225,327076268.0,327080789.5
9043,327085311,327094354,327103397,327112440,327116961.5,327121483,327130526,327139569,327148613.0,327153135.0
9044,327157657,327166701,327175745,327184789,327189311.0,327193833,327202877,327211921,327220966.0,327225488.5
9045,327230011,327239056,327248101,327257146,327261668.5,327266191,327275236,327284281,327293327.0,327297850.0
9046,327302373,327311419,327320465,327329511,327334034.0,327338557,327347603,327356649,327365696.0,327370219.5
9047,327374743,327383790,327392837,327401884,327406407.5,327410931,327419978,327429025,327438073.0,327442597.0
9048,327447121,327456169,327465217,327474265,327478789.0,327483313,327492361,327501409,327510458.0,327514982.5
9049,327519507,327528556,327537605,327546654,327551178.5,327555703,327564752,327573801,327582851.0,327587376.0
9050,327591901,327600951,327610001,327619051,327623576.0,327628101,327637151,327646201,327655252.0,327659777.5
9051,327664303,327673354,327682405,327691456,327695981.5,327700507,327709558,327718609,327727661.0,327732187.0
9052,327736713,327745765,327754817,327763869,327768395.0,327772921,327781973,327791025,327800078.0,327804604.5
9053,327809131,327818184,327827237,327836290,327840816.5,327845343,327854396,327863449,327872503.0,327877030.0
9054,327881557,327890611,327899665,327908719,327913246.0,327917773,327926827,327935881,327944936.0,327949463.5
9055,327953991,327963046,327972101,327981156,327985683.5,327990211,327999266,328008321,328017377.0,328021905.0
9056,328026433,328035489,328044545,328053601,328058129.0,328062657,328071713,328080769,328089826.0,328094354.5
9057,328098883,328107940,328116997,328126054,328130582.5,328135111,328144168,328153225,328162283.0,328166812.0
9058,328171341,328180399,328189457,328198515,328203044.0,328207573,328216631,328225689,328234748.0,328239277.5
9059,328243807,328252866,328261925,328270984,328275513.5,328280043,328289102,328298161,328307221.0,328311751.0
9060,328316281,328325341,328334401,328343461,328347991.0,328352521,328361581,328370641,328379702.0,328384232.5
9061,328388763,328397824,328406885,328415946,328420476.5,328425007,328434068,328443129,328452191.0,328456722.0
9062,328461253,328470315,328479377,328488439,328492970.0,328497501,328506563,328515625,328524688.0,328529219.5
9063,328533751,328542814,328551877,328560940,328565471.5,328570003,328579066,328588129,328597193.0,328601725.0
9064,328606257,328615321,328624385,328633449,328637981.0,328642513,328651577,328660641,328669706.0,328674238.5
9065,328678771,328687836,328696901,328705966,328710498.5,328715031,328724096,328733161,328742227.0,328746760.0
9066,328751293,328760359,328769425,328778491,328783024.0,328787557,328796623,328805689,328814756.0,328819289.5
9067,328823823,328832890,328841957,328851024,328855557.5,328860091,328869158,328878225,328887293.0,328891827.0
9068,328896361,328905429,328914497,328923565,328928099.0,328932633,328941701,328950769,328959838.0,328964372.5
9069,328968907,328977976,328987045,328996114,329000648.5,329005183,329014252,329023321,329032391.0,329036926.0
9070,329041461,329050531,329059601,329068671,329073206.0,329077741,329086811,329095881,329104952.0,329109487.5
9071,329114023,329123094,329132165,329141236,329145771.5,329150307,329159378,329168449,329177521.0,329182057.0
9072,329186593,329195665,329204737,329213809,329218345.0,329222881,329231953,329241025,329250098.0,329254634.5
9073,329259171,329268244,329277317,329286390,329290926.5,329295463,329304536,329313609,329322683.0,329327220.0
9074,329331757,329340831,329349905,329358979,329363516.0,329368053,329377127,329386201,329395276.0,329399813.5
9075,329404351,329413426,329422501,329431576,329436113.5,329440651,329449726,329458801,329467877.0,329472415.0
9076,329476953,329486029,329495105,329504181,329508719.0,329513257,329522333,329531409,329540486.0,329545024.5
9077,329549563,329558640,329567717,329576794,329581332.5,329585871,329594948,329604025,329613103.0,329617642.0
9078,329622181,329631259,329640337,329649415,329653954.0,329658493,329667571,329676649,329685728.0,329690267.5
9079,329694807,329703886,329712965,329722044,329726583.5,329731123,329740202,329749281,329758361.0,329762901.0
9080,329767441,329776521,329785601,329794681,329799221.0,329803761,329812841,329821921,329831002.0,329835542.5
9081,329840083,329849164,329858245,329867326,329871866.5,329876407,329885488,329894569,329903651.0,329908192.0
9082,329912733,329921815,329930897,329939979,329944520.0,329949061,329958143,329967225,329976308.0,329980849.5
9083,329985391,329994474,330003557,330012640,330017181.5,330021723,330030806,330039889,330048973.0,330053515.0
9084,330058057,330067141,330076225,330085309,330089851.0,330094393,330103477,330112561,330121646.0,330126188.5
9085,330130731,330139816,330148901,330157986,330162528.5,330167071,330176156,330185241,330194327.0,330198870.0
9086,330203413,330212499,330221585,330230671,330235214.0,330239757,330248843,330257929,330267016.0,330271559.5
9087,330276103,330285190,330294277,330303364,330307907.5,330312451,330321538,330330625,330339713.0,330344257.0
9088,330348801,330357889,330366977,330376065,330380609.0,330385153,330394241,330403329,330412418.0,330416962.5
9089,330421507,330430596,330439685,330448774,330453318.5,330457863,330466952,330476041,330485131.0,330489676.0
9090,330494221,330503311,330512401,330521491,330526036.0,330530581,330539671,330548761,330557852.0,330562397.5
9091,330566943,330576034,330585125,330594216,330598761.5,330603307,330612398,330621489,330630581.0,330635127.0
9092,330639673,330648765,330657857,330666949,330671495.0,330676041,330685133,330694225,330703318.0,330707864.5
9093,330712411,330721504,330730597,330739690,330744236.5,330748783,330757876,330766969,330776063.0,330780610.0
9094,330785157,330794251,330803345,330812439,330816986.0,330821533,330830627,330839721,330848816.0,330853363.5
9095,330857911,330867006,330876101,330885196,330889743.5,330894291,330903386,330912481,330921577.0,330926125.0
9096,330930673,330939769,330948865,330957961,330962509.0,330967057,330976153,330985249,330994346.0,330998894.5
9097,331003443,331012540,331021637,331030734,331035282.5,331039831,331048928,331058025,331067123.0,331071672.0
9098,331076221,331085319,331094417,331103515,331108064.0,331112613,331121711,331130809,331139908.0,331144457.5
9099,331149007,331158106,331167205,331176304,331180853.5,331185403,331194502,331203601,331212701.0,331217251.0
9100,331221801,331230901,331240001,331249101,331253651.0,331258201,331267301,331276401,331285502.0,331290052.5
9101,331294603,331303704,331312805,331321906,331326456.5,331331007,331340108,331349209,331358311.0,331362862.0
9102,331367413,331376515,331385617,331394719,331399270.0,331403821,331412923,331422025,331431128.0,331435679.5
9103,331440231,331449334,331458437,331467540,331472091.5,331476643,331485746,331494849,331503953.0,331508505.0
9104,331513057,331522161,331531265,331540369,331544921.0,331549473,331558577,331567681,331576786.0,331581338.5
9105,331585891,331594996,331604101,331613206,331617758.5,331622311,331631416,331640521,331649627.0,331654180.0
9106,331658733,331667839,331676945,331686051,331690604.0,331695157,331704263,331713369,331722476.0,331727029.5
9107,331731583,331740690,331749797,331758904,331763457.5,331768011,331777118,331786225,331795333.0,331799887.0
9108,331804441,331813549,331822657,331831765,331836319.0,331840873,331849981,331859089,331868198.0,331872752.5
9109,331877307,331886416,331895525,331904634,331909188.5,331913743,331922852,331931961,331941071.0,331945626.0
9110,331950181,331959291,331968401,331977511,331982066.0,331986621,331995731,332004841,332013952.0,332018507.5
9111,332023063,332032174,332041285,332050396,332054951.5,332059507,332068618,332077729,332086841.0,332091397.0
9112,332095953,332105065,332114177,332123289,332127845.0,332132401,332141513,332150625,332159738.0,332164294.5
9113,332168851,332177964,332187077,332196190,332200746.5,332205303,332214416,332223529,332232643.0,332237200.0
9114,332241757,332250871,332259985,332269099,332273656.0,332278213,332287327,332296441,332305556.0,332310113.5
9115,332314671,332323786,332332901,332342016,332346573.5,332351131,332360246,332369361,332378477.0,332383035.0
9116,332387593,332396709,332405825,332414941,332419499.0,332424057,332433173,332442289,332451406.0,332455964.5
9117,332460523,332469640,332478757,332487874,332492432.5,332496991,332506108,332515225,332524343.0,332528902.0
9118,332533461,332542579,332551697,332560815,332565374.0,332569933,332579051,332588169,332597288.0,332601847.5
9119,332606407,332615526,332624645,332633764,332638323.5,332642883,332652002,332661121,332670241.0,332674801.0
9120,332679361,332688481,332697601,332706721,332711281.0,332715841,332724961,332734081,332743202.0,332747762.5
9121,332752323,332761444,332770565,332779686,332784246.5,332788807,332797928,332807049,332816171.0,332820732.0
9122,332825293,332834415,332843537,332852659,332857220.0,332861781,332870903,332880025,332889148.0,332893709.5
9123,332898271,332907394,332916517,332925640,332930201.5,332934763,332943886,332953009,332962133.0,332966695.0
9124,332971257,332980381,332989505,332998629,333003191.0,333007753,333016877,333026001,333035126.0,333039688.5
9125,333044251,333053376,333062501,333071626,333076188.5,333080751,333089876,333099001,333108127.0,333112690.0
9126,333117253,333126379,333135505,333144631,333149194.0,333153757,333162883,333172009,333181136.0,333185699.5
9127,333190263,333199390,333208517,333217644,333222207.5,333226771,333235898,333245025,333254153.0,333258717.0
9128,333263281,333272409,333281537,333290665,333295229.0,333299793,333308921,333318049,333327178.0,333331742.5
9129,333336307,333345436,333354565,333363694,333368258.5,333372823,333381952,333391081,333400211.0,333404776.0
9130,333409341,333418471,333427601,333436731,333441296.0,333445861,333454991,333464121,333473252.0,333477817.5
9131,333482383,333491514,333500645,333509776,333514341.5,333518907,333528038,333537169,333546301.0,333550867.0
9132,333555433,333564565,333573697,333582829,333587395.0,333591961,333601093,333610225,333619358.0,333623924.5
